session_id,timestamp,user_id,product_id,event_type,offered_discount,purchase_id
103141,2021-09-28T02:26:56,162,1285,VIEW_PRODUCT,20,
103141,2021-09-28T02:28:29,162,1284,VIEW_PRODUCT,20,
103141,2021-09-28T02:30:39,162,1290,VIEW_PRODUCT,20,
103141,2021-09-28T02:34:19,162,1286,VIEW_PRODUCT,20,
103141,2021-09-28T02:37:31,162,1292,VIEW_PRODUCT,20,
103141,2021-09-28T02:38:56,162,1289,VIEW_PRODUCT,20,
103141,2021-09-28T02:43:30,162,1289,BUY_PRODUCT,20,21592
103142,2021-10-25T01:55:15,162,1033,VIEW_PRODUCT,10,
103143,2021-10-10T09:19:01,162,1283,VIEW_PRODUCT,15,
103144,2021-10-22T07:06:30,162,1233,VIEW_PRODUCT,0,
103144,2021-10-22T07:09:40,162,1234,VIEW_PRODUCT,0,
103145,2021-10-13T15:20:28,162,1281,VIEW_PRODUCT,10,
103145,2021-10-13T15:25:00,162,1281,BUY_PRODUCT,10,21593
103146,2021-09-29T02:01:01,162,,VIEW_PRODUCT,15,
103146,2021-09-29T02:02:33,162,1315,VIEW_PRODUCT,15,
103147,2021-10-22T11:36:15,162,1283,VIEW_PRODUCT,10,
103147,2021-10-22T11:40:23,162,1283,BUY_PRODUCT,10,21594
103148,2021-10-10T00:56:16,,1001,VIEW_PRODUCT,15,
103149,2021-10-20T00:19:25,,1281,VIEW_PRODUCT,10,
103149,2021-10-20T00:19:40,162,1278,VIEW_PRODUCT,10,
103149,2021-10-20T00:24:33,162,1278,BUY_PRODUCT,10,21595
103150,2021-10-19T12:25:35,162,1004,VIEW_PRODUCT,15,
103150,2021-10-19T12:27:56,162,1012,VIEW_PRODUCT,15,
103150,2021-10-19T12:32:28,,1008,VIEW_PRODUCT,15,
103150,2021-10-19T12:35:06,162,1007,VIEW_PRODUCT,15,
103150,2021-10-19T12:37:43,162,1005,VIEW_PRODUCT,15,
103150,2021-10-19T12:38:51,162,1013,VIEW_PRODUCT,15,
103151,2021-09-28T20:40:49,162,1079,VIEW_PRODUCT,20,
103151,2021-09-28T20:42:26,162,1003,VIEW_PRODUCT,20,
103151,2021-09-28T20:44:59,162,1077,VIEW_PRODUCT,20,
103151,2021-09-28T20:49:00,162,1081,VIEW_PRODUCT,20,
103151,2021-09-28T20:49:12,,1076,VIEW_PRODUCT,20,
103152,2021-10-15T07:06:30,,,VIEW_PRODUCT,0,
103152,2021-10-15T07:11:07,162,1051,VIEW_PRODUCT,0,
103152,2021-10-15T07:15:38,162,1055,VIEW_PRODUCT,0,
103152,2021-10-15T07:16:12,162,1057,VIEW_PRODUCT,0,
103152,2021-10-15T07:20:27,,1057,BUY_PRODUCT,0,21596
103153,2021-10-10T18:12:08,162,1046,VIEW_PRODUCT,5,
103154,2021-09-27T22:24:43,162,1278,VIEW_PRODUCT,5,
103155,2021-10-13T17:15:24,162,1291,VIEW_PRODUCT,15,
103155,2021-10-13T17:19:33,162,1287,VIEW_PRODUCT,15,
103155,2021-10-13T17:19:42,162,1293,VIEW_PRODUCT,15,
103155,2021-10-13T17:21:57,162,1288,VIEW_PRODUCT,15,
103155,2021-10-13T17:25:17,162,1288,BUY_PRODUCT,15,21597
103156,2021-10-15T04:01:52,162,1234,VIEW_PRODUCT,5,
103156,2021-10-15T04:03:45,162,1233,VIEW_PRODUCT,5,
103156,2021-10-15T04:06:17,162,1233,BUY_PRODUCT,5,21598
103157,2021-10-18T06:47:15,162,1281,VIEW_PRODUCT,5,
103157,2021-10-18T06:49:54,162,1278,VIEW_PRODUCT,5,
103158,2021-10-16T06:30:19,162,1283,VIEW_PRODUCT,0,
103159,2021-09-30T07:02:50,162,1286,VIEW_PRODUCT,15,
103159,2021-09-30T07:07:25,162,1290,VIEW_PRODUCT,15,
103159,2021-09-30T07:10:02,162,1288,VIEW_PRODUCT,15,
103159,2021-09-30T07:12:06,162,1291,VIEW_PRODUCT,15,
103159,2021-09-30T07:14:29,162,1292,VIEW_PRODUCT,15,
103160,2021-10-21T22:41:13,162,1067,VIEW_PRODUCT,20,
103160,2021-10-21T22:44:19,162,1035,VIEW_PRODUCT,20,
103160,2021-10-21T22:46:54,162,1035,BUY_PRODUCT,20,21599
103161,2021-10-01T08:29:48,162,1233,VIEW_PRODUCT,15,
103162,2021-10-11T00:33:47,162,1278,VIEW_PRODUCT,0,
103163,2021-10-27T11:20:25,162,1315,VIEW_PRODUCT,0,
103163,2021-10-27T11:22:52,162,1315,BUY_PRODUCT,0,21600
103164,2021-10-22T05:47:18,162,1067,VIEW_PRODUCT,0,
103164,2021-10-22T05:49:21,162,1035,VIEW_PRODUCT,0,
103164,2021-10-22T05:52:32,162,,BUY_PRODUCT,0,21601
103165,2021-10-23T10:32:27,162,1012,VIEW_PRODUCT,10,
103165,2021-10-23T10:36:08,162,1007,VIEW_PRODUCT,10,
103165,2021-10-23T10:36:34,,1004,VIEW_PRODUCT,10,
103165,2021-10-23T10:39:40,162,1004,BUY_PRODUCT,10,21602
103166,2021-09-27T19:41:49,163,1278,VIEW_PRODUCT,20,
103167,2021-07-31T01:09:55,163,1052,VIEW_PRODUCT,0,
103167,2021-07-31T01:12:23,163,,VIEW_PRODUCT,0,
103167,2021-07-31T01:14:50,163,1056,VIEW_PRODUCT,0,
103167,2021-07-31T01:19:13,163,1057,VIEW_PRODUCT,0,
103167,2021-07-31T01:21:29,163,1051,VIEW_PRODUCT,0,
103167,2021-07-31T01:24:51,163,1049,VIEW_PRODUCT,0,
103167,2021-07-31T01:26:03,163,1053,VIEW_PRODUCT,0,
103167,2021-07-31T01:27:58,163,1055,VIEW_PRODUCT,0,
103167,2021-07-31T01:31:44,163,1050,VIEW_PRODUCT,0,
103167,2021-07-31T01:33:21,163,1050,BUY_PRODUCT,0,21603
103168,2021-08-19T03:05:21,163,,VIEW_PRODUCT,15,
103168,2021-08-19T03:07:18,163,1048,VIEW_PRODUCT,15,
103168,2021-08-19T03:09:11,163,1054,VIEW_PRODUCT,15,
103168,2021-08-19T03:11:01,163,,VIEW_PRODUCT,15,
103168,2021-08-19T03:12:25,163,1055,VIEW_PRODUCT,15,
103168,2021-08-19T03:16:54,163,1052,VIEW_PRODUCT,15,
103168,2021-08-19T03:17:30,163,1050,VIEW_PRODUCT,15,
103168,2021-08-19T03:18:22,163,1050,BUY_PRODUCT,15,21604
103169,2021-07-31T13:36:46,163,1036,VIEW_PRODUCT,5,
103169,2021-07-31T13:40:44,163,1037,VIEW_PRODUCT,5,
103169,2021-07-31T13:44:50,163,1038,VIEW_PRODUCT,5,
103169,2021-07-31T13:45:13,163,1030,VIEW_PRODUCT,5,
103169,2021-07-31T13:50:09,163,1033,VIEW_PRODUCT,5,
103169,2021-07-31T13:54:48,163,1034,VIEW_PRODUCT,5,
103170,2021-09-14T01:00:50,163,1317,VIEW_PRODUCT,0,
103170,2021-09-14T01:02:10,,1319,VIEW_PRODUCT,0,
103170,2021-09-14T01:05:42,163,1315,VIEW_PRODUCT,0,
103171,2021-09-07T03:57:09,163,1288,VIEW_PRODUCT,5,
103171,2021-09-07T03:58:09,163,1284,VIEW_PRODUCT,5,
103171,2021-09-07T04:02:26,163,1292,VIEW_PRODUCT,5,
103171,2021-09-07T04:07:22,163,1293,VIEW_PRODUCT,5,
103171,2021-09-07T04:08:58,163,,VIEW_PRODUCT,5,
103171,2021-09-07T04:13:00,163,1289,VIEW_PRODUCT,5,
103171,2021-09-07T04:17:15,163,,VIEW_PRODUCT,5,
103171,2021-09-07T04:21:46,163,1290,VIEW_PRODUCT,5,
103171,2021-09-07T04:22:59,163,1290,BUY_PRODUCT,5,21605
103172,2021-09-20T04:27:40,163,1318,VIEW_PRODUCT,20,
103173,2021-08-02T09:18:56,163,1007,VIEW_PRODUCT,15,
103173,2021-08-02T09:20:31,163,1006,VIEW_PRODUCT,15,
103173,2021-08-02T09:24:32,163,1013,VIEW_PRODUCT,15,
103174,2021-09-19T04:11:23,163,1056,VIEW_PRODUCT,10,
103174,2021-09-19T04:13:36,163,1053,VIEW_PRODUCT,10,
103174,2021-09-19T04:14:44,163,1054,VIEW_PRODUCT,10,
103174,2021-09-19T04:19:32,163,1051,VIEW_PRODUCT,10,
103174,2021-09-19T04:22:38,163,1050,VIEW_PRODUCT,10,
103174,2021-09-19T04:25:19,163,1055,VIEW_PRODUCT,10,
103174,2021-09-19T04:26:21,163,1052,VIEW_PRODUCT,10,
103174,2021-09-19T04:29:07,163,1048,VIEW_PRODUCT,10,
103174,2021-09-19T04:31:54,163,1049,VIEW_PRODUCT,10,
103174,2021-09-19T04:36:50,163,1049,BUY_PRODUCT,10,21606
103175,2021-07-31T01:46:11,163,1072,VIEW_PRODUCT,15,
103175,2021-07-31T01:46:33,163,1072,BUY_PRODUCT,15,21607
103176,2021-08-15T23:31:31,163,1035,VIEW_PRODUCT,0,
103176,2021-08-15T23:31:50,,1067,VIEW_PRODUCT,0,
103176,2021-08-15T23:35:42,163,,BUY_PRODUCT,0,21608
103177,2021-10-06T22:09:12,163,1025,VIEW_PRODUCT,10,
103177,2021-10-06T22:13:58,163,1032,VIEW_PRODUCT,10,
103177,2021-10-06T22:14:37,163,1030,VIEW_PRODUCT,10,
103177,2021-10-06T22:18:18,163,1017,VIEW_PRODUCT,10,
103177,2021-10-06T22:22:15,163,1037,VIEW_PRODUCT,10,
103177,2021-10-06T22:24:02,163,1038,VIEW_PRODUCT,10,
103177,2021-10-06T22:28:24,163,1033,VIEW_PRODUCT,10,
103177,2021-10-06T22:29:56,163,1039,VIEW_PRODUCT,10,
103178,2021-09-01T19:29:33,163,1317,VIEW_PRODUCT,10,
103178,2021-09-01T19:30:33,163,1317,BUY_PRODUCT,10,21609
103179,2021-09-20T06:41:16,163,1050,VIEW_PRODUCT,10,
103179,2021-09-20T06:45:52,163,1053,VIEW_PRODUCT,10,
103179,2021-09-20T06:50:39,163,1055,VIEW_PRODUCT,10,
103179,2021-09-20T06:52:07,163,1055,BUY_PRODUCT,10,21610
103180,2021-09-01T23:10:00,163,1009,VIEW_PRODUCT,5,
103181,2021-08-31T10:40:55,163,1041,VIEW_PRODUCT,20,
103181,2021-08-31T10:43:51,163,1042,VIEW_PRODUCT,20,
103181,2021-08-31T10:48:42,163,1084,VIEW_PRODUCT,20,
103181,2021-08-31T10:52:49,163,1040,VIEW_PRODUCT,20,
103182,2021-09-04T12:20:31,163,1283,VIEW_PRODUCT,20,
103182,2021-09-04T12:25:01,163,1283,BUY_PRODUCT,20,21611
103183,2021-08-08T19:11:00,163,1319,VIEW_PRODUCT,20,
103183,2021-08-08T19:11:33,163,1317,VIEW_PRODUCT,20,
103183,2021-08-08T19:14:00,163,,BUY_PRODUCT,20,21612
103184,2021-08-08T20:12:16,163,1284,VIEW_PRODUCT,0,
103184,2021-08-08T20:14:04,163,1285,VIEW_PRODUCT,0,
103184,2021-08-08T20:17:55,,1290,VIEW_PRODUCT,0,
103184,2021-08-08T20:21:14,163,1288,VIEW_PRODUCT,0,
103185,2021-09-13T21:47:10,163,1316,VIEW_PRODUCT,0,
103185,2021-09-13T21:50:04,163,1317,VIEW_PRODUCT,0,
103185,2021-09-13T21:53:32,163,1319,VIEW_PRODUCT,0,
103186,2021-09-04T23:15:10,163,1276,VIEW_PRODUCT,0,
103186,2021-09-04T23:17:11,163,1277,VIEW_PRODUCT,0,
103187,2021-10-23T22:06:34,163,1233,VIEW_PRODUCT,5,
103187,2021-10-23T22:10:59,163,1234,VIEW_PRODUCT,5,
103187,2021-10-23T22:14:55,163,1234,BUY_PRODUCT,5,21613
103188,2021-08-18T19:25:44,163,1285,VIEW_PRODUCT,15,
103188,2021-08-18T19:28:58,163,1292,VIEW_PRODUCT,15,
103188,2021-08-18T19:31:59,163,1284,VIEW_PRODUCT,15,
103188,2021-08-18T19:32:38,163,1288,VIEW_PRODUCT,15,
103189,2021-08-04T21:27:40,163,1318,VIEW_PRODUCT,20,
103189,2021-08-04T21:32:31,163,1318,BUY_PRODUCT,20,21614
103190,2021-09-27T02:51:46,163,,VIEW_PRODUCT,5,
103191,2021-08-06T20:06:28,163,1081,VIEW_PRODUCT,5,
103191,2021-08-06T20:09:45,,1081,BUY_PRODUCT,5,21615
103192,2021-08-03T00:55:49,163,1318,VIEW_PRODUCT,10,
103192,2021-08-03T00:58:33,163,1318,BUY_PRODUCT,10,21616
103193,2021-10-06T11:45:38,163,1315,VIEW_PRODUCT,20,
103193,2021-10-06T11:47:54,163,1316,VIEW_PRODUCT,20,
103193,2021-10-06T11:51:15,163,1319,VIEW_PRODUCT,20,
103193,2021-10-06T11:55:57,163,1319,BUY_PRODUCT,20,21617
103194,2021-09-18T16:23:12,163,1035,VIEW_PRODUCT,10,
103194,2021-09-18T16:24:28,163,1067,VIEW_PRODUCT,10,
103194,2021-09-18T16:25:55,163,1067,BUY_PRODUCT,10,21618
103195,2021-08-24T23:30:32,163,1318,VIEW_PRODUCT,5,
103195,2021-08-24T23:35:28,163,1318,BUY_PRODUCT,5,21619
103196,2021-08-24T15:31:01,163,1288,VIEW_PRODUCT,20,
103196,2021-08-24T15:32:54,163,1293,VIEW_PRODUCT,20,
103196,2021-08-24T15:35:43,163,1284,VIEW_PRODUCT,20,
103196,2021-08-24T15:40:27,163,1287,VIEW_PRODUCT,20,
103196,2021-08-24T15:44:19,163,1286,VIEW_PRODUCT,20,
103196,2021-08-24T15:44:26,163,1285,VIEW_PRODUCT,20,
103196,2021-08-24T15:47:58,163,1291,VIEW_PRODUCT,20,
103196,2021-08-24T15:50:02,163,1291,BUY_PRODUCT,20,21620
103197,2021-10-01T10:49:07,163,1074,VIEW_PRODUCT,0,
103197,2021-10-01T10:49:45,163,1072,VIEW_PRODUCT,0,
103197,2021-10-01T10:52:03,,1201,VIEW_PRODUCT,0,
103197,2021-10-01T10:52:10,163,1201,BUY_PRODUCT,0,21621
103198,2021-08-30T19:41:47,163,1035,VIEW_PRODUCT,5,
103198,2021-08-30T19:46:21,163,1067,VIEW_PRODUCT,5,
103199,2021-10-08T09:53:53,163,1036,VIEW_PRODUCT,20,
103199,2021-10-08T09:57:36,163,1038,VIEW_PRODUCT,20,
103199,2021-10-08T09:59:14,,1034,VIEW_PRODUCT,20,
103199,2021-10-08T10:04:05,163,1037,VIEW_PRODUCT,20,
103199,2021-10-08T10:08:55,163,1039,VIEW_PRODUCT,20,
103199,2021-10-08T10:12:16,163,1033,VIEW_PRODUCT,20,
103199,2021-10-08T10:12:57,163,1030,VIEW_PRODUCT,20,
103199,2021-10-08T10:14:27,163,1032,VIEW_PRODUCT,20,
103199,2021-10-08T10:17:21,163,1032,BUY_PRODUCT,20,21622
103200,2021-09-13T08:00:28,163,1067,VIEW_PRODUCT,10,
103201,2021-08-12T02:38:10,163,1035,VIEW_PRODUCT,20,
103201,2021-08-12T02:38:19,163,1035,BUY_PRODUCT,20,21623
103202,2021-10-18T15:11:42,163,1281,VIEW_PRODUCT,5,
103202,2021-10-18T15:15:31,163,1278,VIEW_PRODUCT,5,
103203,2021-08-03T01:43:57,163,1055,VIEW_PRODUCT,15,
103203,2021-08-03T01:48:25,163,1053,VIEW_PRODUCT,15,
103203,2021-08-03T01:51:58,,1057,VIEW_PRODUCT,15,
103203,2021-08-03T01:53:17,163,1050,VIEW_PRODUCT,15,
103203,2021-08-03T01:55:25,163,1048,VIEW_PRODUCT,15,
103203,2021-08-03T01:57:35,163,1049,VIEW_PRODUCT,15,
103203,2021-08-03T02:01:25,163,1052,VIEW_PRODUCT,15,
103203,2021-08-03T02:04:35,163,1051,VIEW_PRODUCT,15,
103203,2021-08-03T02:09:35,163,1051,BUY_PRODUCT,15,21624
103204,2021-10-12T12:05:18,163,1277,VIEW_PRODUCT,0,
103204,2021-10-12T12:06:18,163,1276,VIEW_PRODUCT,0,
103205,2021-10-12T10:18:28,164,1072,VIEW_PRODUCT,20,
103205,2021-10-12T10:23:13,164,1201,VIEW_PRODUCT,20,
103205,2021-10-12T10:27:13,164,1222,VIEW_PRODUCT,20,
103206,2021-10-05T06:54:12,164,1281,VIEW_PRODUCT,5,
103206,2021-10-05T06:55:25,164,1278,VIEW_PRODUCT,5,
103207,2021-10-08T21:22:31,,1283,VIEW_PRODUCT,15,
103207,2021-10-08T21:27:03,164,1283,BUY_PRODUCT,15,21625
103208,2021-10-22T05:03:14,164,1283,VIEW_PRODUCT,5,
103209,2021-09-29T16:23:11,164,1075,VIEW_PRODUCT,0,
103209,2021-09-29T16:24:09,,1080,VIEW_PRODUCT,0,
103209,2021-09-29T16:28:09,164,1077,VIEW_PRODUCT,0,
103209,2021-09-29T16:28:58,164,1002,VIEW_PRODUCT,0,
103209,2021-09-29T16:29:40,164,1003,VIEW_PRODUCT,0,
103209,2021-09-29T16:33:53,164,1079,VIEW_PRODUCT,0,
103209,2021-09-29T16:34:28,164,1081,VIEW_PRODUCT,0,
103209,2021-09-29T16:39:10,164,1076,VIEW_PRODUCT,0,
103209,2021-09-29T16:44:07,164,1078,VIEW_PRODUCT,0,
103209,2021-09-29T16:47:18,164,1078,BUY_PRODUCT,0,21626
103210,2021-10-11T17:10:55,164,1054,VIEW_PRODUCT,15,
103210,2021-10-11T17:12:40,164,1055,VIEW_PRODUCT,15,
103210,2021-10-11T17:15:24,164,1057,VIEW_PRODUCT,15,
103211,2021-10-20T22:44:14,164,1079,VIEW_PRODUCT,15,
103211,2021-10-20T22:45:12,,1080,VIEW_PRODUCT,15,
103211,2021-10-20T22:48:24,164,1076,VIEW_PRODUCT,15,
103211,2021-10-20T22:52:51,164,1002,VIEW_PRODUCT,15,
103211,2021-10-20T22:56:14,164,1002,BUY_PRODUCT,15,21627
103212,2021-10-17T14:03:32,164,1278,VIEW_PRODUCT,15,
103212,2021-10-17T14:08:32,164,1278,BUY_PRODUCT,15,21628
103213,2021-10-08T23:03:08,164,1001,VIEW_PRODUCT,0,
103214,2021-10-14T04:21:40,164,1277,VIEW_PRODUCT,5,
103214,2021-10-14T04:25:09,164,1277,BUY_PRODUCT,5,21629
103215,2021-10-20T22:51:24,164,1009,VIEW_PRODUCT,20,
103215,2021-10-20T22:55:11,164,1004,VIEW_PRODUCT,20,
103215,2021-10-20T22:56:55,164,1013,VIEW_PRODUCT,20,
103215,2021-10-20T22:59:10,164,1008,VIEW_PRODUCT,20,
103215,2021-10-20T23:01:35,164,1006,VIEW_PRODUCT,20,
103215,2021-10-20T23:01:58,164,1012,VIEW_PRODUCT,20,
103215,2021-10-20T23:06:41,164,1012,BUY_PRODUCT,20,21630
103216,2021-09-30T13:42:59,164,1001,VIEW_PRODUCT,5,
103217,2021-10-08T08:31:59,164,1222,VIEW_PRODUCT,15,
103217,2021-10-08T08:35:46,164,1074,VIEW_PRODUCT,15,
103217,2021-10-08T08:36:34,,1072,VIEW_PRODUCT,15,
103217,2021-10-08T08:37:55,164,1073,VIEW_PRODUCT,15,
103217,2021-10-08T08:38:10,164,1201,VIEW_PRODUCT,15,
103218,2021-10-12T13:19:18,164,1318,VIEW_PRODUCT,5,
103219,2021-10-06T21:56:15,164,1067,VIEW_PRODUCT,15,
103219,2021-10-06T22:01:09,164,1035,VIEW_PRODUCT,15,
103219,2021-10-06T22:01:18,164,1035,BUY_PRODUCT,15,21631
103220,2021-10-04T10:39:59,164,1010,VIEW_PRODUCT,10,
103220,2021-10-04T10:41:00,,1009,VIEW_PRODUCT,10,
103220,2021-10-04T10:43:11,164,1011,VIEW_PRODUCT,10,
103220,2021-10-04T10:44:09,164,1007,VIEW_PRODUCT,10,
103220,2021-10-04T10:47:24,164,1007,BUY_PRODUCT,10,21632
103221,2021-10-09T01:15:02,164,1054,VIEW_PRODUCT,10,
103221,2021-10-09T01:19:06,164,1053,VIEW_PRODUCT,10,
103221,2021-10-09T01:23:32,164,1050,VIEW_PRODUCT,10,
103221,2021-10-09T01:28:18,164,1048,VIEW_PRODUCT,10,
103221,2021-10-09T01:31:57,164,1056,VIEW_PRODUCT,10,
103222,2021-10-23T08:40:58,164,1283,VIEW_PRODUCT,15,
103222,2021-10-23T08:41:37,164,1283,BUY_PRODUCT,15,21633
103223,2021-10-22T04:50:11,164,1006,VIEW_PRODUCT,0,
103223,2021-10-22T04:52:17,164,1011,VIEW_PRODUCT,0,
103223,2021-10-22T04:56:31,164,1007,VIEW_PRODUCT,0,
103223,2021-10-22T04:59:55,164,1004,VIEW_PRODUCT,0,
103223,2021-10-22T05:03:14,164,1010,VIEW_PRODUCT,0,
103223,2021-10-22T05:05:18,164,1013,VIEW_PRODUCT,0,
103223,2021-10-22T05:06:24,164,1009,VIEW_PRODUCT,0,
103223,2021-10-22T05:06:32,164,1012,VIEW_PRODUCT,0,
103223,2021-10-22T05:07:17,164,1008,VIEW_PRODUCT,0,
103223,2021-10-22T05:11:05,164,1005,VIEW_PRODUCT,0,
103224,2021-10-10T06:27:21,164,1084,VIEW_PRODUCT,20,
103224,2021-10-10T06:31:22,164,1043,VIEW_PRODUCT,20,
103224,2021-10-10T06:32:17,164,1046,VIEW_PRODUCT,20,
103224,2021-10-10T06:32:42,164,1044,VIEW_PRODUCT,20,
103225,2021-10-22T11:19:59,,1035,VIEW_PRODUCT,10,
103226,2021-10-24T13:03:56,164,1042,VIEW_PRODUCT,20,
103226,2021-10-24T13:06:57,164,1044,VIEW_PRODUCT,20,
103226,2021-10-24T13:07:33,164,1046,VIEW_PRODUCT,20,
103227,2021-10-18T11:51:22,164,1074,VIEW_PRODUCT,15,
103227,2021-10-18T11:56:09,164,1074,BUY_PRODUCT,15,21634
103228,2021-10-06T05:39:51,164,1318,VIEW_PRODUCT,20,
103229,2021-10-23T11:24:59,164,1035,VIEW_PRODUCT,15,
103230,2021-10-05T20:14:07,164,1010,VIEW_PRODUCT,15,
103230,2021-10-05T20:16:17,164,1005,VIEW_PRODUCT,15,
103230,2021-10-05T20:18:19,164,1011,VIEW_PRODUCT,15,
103230,2021-10-05T20:21:14,164,1011,BUY_PRODUCT,15,21635
103231,2021-10-09T04:52:53,165,1080,VIEW_PRODUCT,0,
103231,2021-10-09T04:55:04,165,1081,VIEW_PRODUCT,0,
103231,2021-10-09T04:59:26,165,1078,VIEW_PRODUCT,0,
103231,2021-10-09T05:01:18,165,1002,VIEW_PRODUCT,0,
103232,2021-10-21T04:17:38,165,1283,VIEW_PRODUCT,10,
103232,2021-10-21T04:17:48,165,1283,BUY_PRODUCT,10,21636
103233,2021-10-15T16:19:35,165,1319,VIEW_PRODUCT,0,
103233,2021-10-15T16:19:53,165,,VIEW_PRODUCT,0,
103233,2021-10-15T16:20:55,165,1317,VIEW_PRODUCT,0,
103233,2021-10-15T16:24:44,165,1317,BUY_PRODUCT,0,21637
103234,2021-10-10T08:04:13,165,1319,VIEW_PRODUCT,5,
103234,2021-10-10T08:04:34,165,1315,VIEW_PRODUCT,5,
103234,2021-10-10T08:06:40,165,1316,VIEW_PRODUCT,5,
103234,2021-10-10T08:09:04,165,1317,VIEW_PRODUCT,5,
103235,2021-10-07T05:48:13,165,1017,VIEW_PRODUCT,10,
103235,2021-10-07T05:52:39,165,1037,VIEW_PRODUCT,10,
103235,2021-10-07T05:56:43,165,1025,VIEW_PRODUCT,10,
103235,2021-10-07T06:01:39,165,1034,VIEW_PRODUCT,10,
103235,2021-10-07T06:06:06,165,1039,VIEW_PRODUCT,10,
103235,2021-10-07T06:08:03,165,1039,BUY_PRODUCT,10,21638
103236,2021-10-22T23:54:38,165,1278,VIEW_PRODUCT,20,
103236,2021-10-22T23:57:55,165,1281,VIEW_PRODUCT,20,
103236,2021-10-22T23:59:05,,1281,BUY_PRODUCT,20,21639
103237,2021-10-10T02:11:59,165,1084,VIEW_PRODUCT,15,
103237,2021-10-10T02:13:17,165,1046,VIEW_PRODUCT,15,
103237,2021-10-10T02:15:10,165,1045,VIEW_PRODUCT,15,
103237,2021-10-10T02:15:16,165,1045,BUY_PRODUCT,15,21640
103238,2021-10-02T18:17:55,165,1077,VIEW_PRODUCT,0,
103238,2021-10-02T18:18:01,165,1078,VIEW_PRODUCT,0,
103238,2021-10-02T18:22:56,165,1081,VIEW_PRODUCT,0,
103238,2021-10-02T18:25:04,165,1076,VIEW_PRODUCT,0,
103238,2021-10-02T18:25:39,165,1003,VIEW_PRODUCT,0,
103238,2021-10-02T18:30:24,,1080,VIEW_PRODUCT,0,
103239,2021-09-30T10:38:00,165,,VIEW_PRODUCT,0,
103239,2021-09-30T10:39:46,165,1011,VIEW_PRODUCT,0,
103239,2021-09-30T10:44:45,165,1008,VIEW_PRODUCT,0,
103239,2021-09-30T10:46:36,165,1012,VIEW_PRODUCT,0,
103239,2021-09-30T10:50:29,165,1004,VIEW_PRODUCT,0,
103239,2021-09-30T10:53:41,165,1004,BUY_PRODUCT,0,21641
103240,2021-09-28T19:57:32,165,1276,VIEW_PRODUCT,20,
103240,2021-09-28T19:59:13,165,1276,BUY_PRODUCT,20,21642
103241,2021-10-14T16:30:48,165,1008,VIEW_PRODUCT,15,
103241,2021-10-14T16:31:02,165,1013,VIEW_PRODUCT,15,
103241,2021-10-14T16:33:17,165,1007,VIEW_PRODUCT,15,
103241,2021-10-14T16:37:22,165,1004,VIEW_PRODUCT,15,
103242,2021-10-05T17:48:00,166,1233,VIEW_PRODUCT,0,
103242,2021-10-05T17:51:38,166,1234,VIEW_PRODUCT,0,
103242,2021-10-05T17:52:41,166,1234,BUY_PRODUCT,0,21643
103243,2021-10-12T06:00:53,166,1046,VIEW_PRODUCT,5,
103243,2021-10-12T06:03:51,166,,VIEW_PRODUCT,5,
103243,2021-10-12T06:07:51,166,1084,VIEW_PRODUCT,5,
103243,2021-10-12T06:10:20,166,1084,BUY_PRODUCT,5,21644
103244,2021-10-07T00:09:40,166,1076,VIEW_PRODUCT,15,
103244,2021-10-07T00:12:37,166,1078,VIEW_PRODUCT,15,
103245,2021-10-14T04:47:02,166,1281,VIEW_PRODUCT,0,
103245,2021-10-14T04:50:02,166,1281,BUY_PRODUCT,0,21645
103246,2021-10-14T18:13:35,166,1281,VIEW_PRODUCT,10,
103247,2021-10-22T07:12:47,166,,VIEW_PRODUCT,0,
103248,2021-10-02T08:08:26,166,1283,VIEW_PRODUCT,5,
103249,2021-10-16T20:27:42,166,1316,VIEW_PRODUCT,5,
103249,2021-10-16T20:32:12,166,1317,VIEW_PRODUCT,5,
103249,2021-10-16T20:34:12,166,1317,BUY_PRODUCT,5,21646
103250,2021-10-06T04:02:38,166,1040,VIEW_PRODUCT,10,
103250,2021-10-06T04:05:14,166,1040,BUY_PRODUCT,10,21647
103251,2021-10-23T04:57:34,166,1047,VIEW_PRODUCT,5,
103251,2021-10-23T05:02:22,166,,VIEW_PRODUCT,5,
103251,2021-10-23T05:04:07,166,1042,VIEW_PRODUCT,5,
103251,2021-10-23T05:06:59,166,1084,VIEW_PRODUCT,5,
103251,2021-10-23T05:10:56,166,1045,VIEW_PRODUCT,5,
103251,2021-10-23T05:11:03,166,1044,VIEW_PRODUCT,5,
103251,2021-10-23T05:15:16,166,1043,VIEW_PRODUCT,5,
103252,2021-10-09T12:56:15,166,1283,VIEW_PRODUCT,5,
103252,2021-10-09T13:00:48,166,1283,BUY_PRODUCT,5,21648
103253,2021-09-30T16:03:47,166,1234,VIEW_PRODUCT,5,
103253,2021-09-30T16:07:32,166,1234,BUY_PRODUCT,5,21649
103254,2021-09-29T15:23:32,166,1284,VIEW_PRODUCT,10,
103254,2021-09-29T15:25:15,166,1290,VIEW_PRODUCT,10,
103254,2021-09-29T15:28:33,166,1291,VIEW_PRODUCT,10,
103254,2021-09-29T15:31:13,166,1289,VIEW_PRODUCT,10,
103254,2021-09-29T15:35:25,166,,VIEW_PRODUCT,10,
103254,2021-09-29T15:37:20,166,1288,VIEW_PRODUCT,10,
